date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:16:24	10440/10440	---M--	200	added ('OK')	image/jpeg	etag:%221d0f8e43a605e6c9e6673ce88649768d-ssl%22	https://mack-html.netlify.app/assets/img/our-team/v2/profile-1.jpg	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/our-team/v2/profile-1.jpg	(from https://mack-html.netlify.app/home-3)
08:16:25	9000/9000	---M--	200	added ('OK')	image/jpeg	etag:%22d1a74275c30f70efd80031f7c8fba6b6-ssl%22	https://mack-html.netlify.app/assets/img/our-team/v2/profile-2.jpg	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/our-team/v2/profile-2.jpg	(from https://mack-html.netlify.app/home-3)
08:16:26	12160/12160	---M--	200	added ('OK')	image/jpeg	etag:%2271cda5eb8b456f19f238c527b741aa6b-ssl%22	https://mack-html.netlify.app/assets/img/our-team/v2/profile-3.jpg	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/our-team/v2/profile-3.jpg	(from https://mack-html.netlify.app/home-3)
08:16:26	8226/8226	---M--	200	added ('OK')	image/jpeg	etag:%22b39c412d9a606bf0732998ca5b2a4f07-ssl%22	https://mack-html.netlify.app/assets/img/our-team/v2/profile-4.jpg	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/our-team/v2/profile-4.jpg	(from https://mack-html.netlify.app/home-3)
08:16:27	8803/8803	---M--	200	added ('OK')	image/jpeg	etag:%2267206f1821958cc01b3cb74443dbba32-ssl%22	https://mack-html.netlify.app/assets/img/news-blog/v3/card-img-1.jpg	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/news-blog/v3/card-img-1.jpg	(from https://mack-html.netlify.app/home-3)
08:16:28	1664/1664	---M--	200	added ('OK')	image/jpeg	etag:%228c4428a9b4ef5cca354c451ea171545e-ssl%22	https://mack-html.netlify.app/assets/img/news-blog/v3/profile-1.jpg	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/news-blog/v3/profile-1.jpg	(from https://mack-html.netlify.app/home-3)
08:16:29	9586/9586	---M--	200	added ('OK')	image/jpeg	etag:%227ec3e341120fd071060788f32109b1ba-ssl%22	https://mack-html.netlify.app/assets/img/news-blog/v3/card-img-2.jpg	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/news-blog/v3/card-img-2.jpg	(from https://mack-html.netlify.app/home-3)
08:16:30	12730/12730	---M--	200	added ('OK')	image/jpeg	etag:%222c6ce02f2886b1aceb0b0491ba2bad97-ssl%22	https://mack-html.netlify.app/assets/img/news-blog/v3/card-img-3.jpg	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/news-blog/v3/card-img-3.jpg	(from https://mack-html.netlify.app/home-3)
08:16:31	30526/30526	---M--	200	added ('OK')	image/png	etag:%223547bc3f2b0676c042cf646b8578046f-ssl%22	https://mack-html.netlify.app/assets/img/contact/v3/bg-img.png	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/contact/v3/bg-img.png	(from https://mack-html.netlify.app/home-3)
08:16:32	88585/88585	---M-Z	200	added ('OK')	text/css	etag:W/%2215a09-bhLh682YP4SOXCgKt3ZJ7rROdLw%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/bootstrap-icons.css	C:/My%20Web%20Sites/Ayodele%20Smarth/cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/bootstrap-icons.css	(from https://mack-html.netlify.app/blog-details)
08:16:33	56169/56169	---M--	200	added ('OK')	image/png	etag:%22d2da6ae24e99fafaffc76e67d1011717-ssl%22	https://mack-html.netlify.app/assets/img/news-blog/blog-thu.png	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/news-blog/blog-thu.png	(from https://mack-html.netlify.app/blog-details)
08:16:33	301/301	---M--	200	added ('OK')	image/png	etag:%22bedbe844ce099b69e6b91ecbe2737e1d-ssl%22	https://mack-html.netlify.app/assets/img/news-blog/category-icon.png	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/news-blog/category-icon.png	(from https://mack-html.netlify.app/blog-details)
08:16:34	841/841	---M--	200	added ('OK')	image/png	etag:%22c847c2eacc289794e0e7487026d76eaa-ssl%22	https://mack-html.netlify.app/assets/img/news-blog/testi1.png	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/news-blog/testi1.png	(from https://mack-html.netlify.app/blog-details)
08:16:35	54324/54324	---M--	200	added ('OK')	image/png	etag:%22197f6b2f936590f0e5094e69b4f22c7e-ssl%22	https://mack-html.netlify.app/assets/img/news-blog/blog-thu2.png	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/news-blog/blog-thu2.png	(from https://mack-html.netlify.app/blog-details)
08:16:36	61970/61970	---M--	200	added ('OK')	image/png	etag:%2239253fed4612eed65a9a96f2c1936b00-ssl%22	https://mack-html.netlify.app/assets/img/news-blog/blog-thu3.png	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/news-blog/blog-thu3.png	(from https://mack-html.netlify.app/blog-details)
08:16:37	4353/4353	---M--	200	added ('OK')	image/png	etag:%221ebc6c20785e57e24bbc16497addc93a-ssl%22	https://mack-html.netlify.app/assets/img/news-blog/testi4.png	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/news-blog/testi4.png	(from https://mack-html.netlify.app/blog-details)
08:16:38	4476/4476	---M--	200	added ('OK')	image/png	etag:%22424bee4065d24b0a613481285420f2b0-ssl%22	https://mack-html.netlify.app/assets/img/news-blog/testi5.png	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/news-blog/testi5.png	(from https://mack-html.netlify.app/blog-details)
08:16:39	5883/5883	---M--	200	added ('OK')	image/png	etag:%22427bafb5ee0ba9f066cf5cd743725489-ssl%22	https://mack-html.netlify.app/assets/img/news-blog/recent-post.png	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/news-blog/recent-post.png	(from https://mack-html.netlify.app/blog-details)
08:16:40	5356/5356	---M--	200	added ('OK')	image/png	etag:%2204f8bffcab3f89ca65382187047d65f8-ssl%22	https://mack-html.netlify.app/assets/img/news-blog/recent-post2.png	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/news-blog/recent-post2.png	(from https://mack-html.netlify.app/blog-details)
08:16:41	5941/5941	---M--	200	added ('OK')	image/png	etag:%22d8ea1c1c41b8f9e9bfb6455e89b2de6c-ssl%22	https://mack-html.netlify.app/assets/img/news-blog/recent-post3.png	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/img/news-blog/recent-post3.png	(from https://mack-html.netlify.app/blog-details)
08:16:42	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/vendor/jquery-3.6.2.min.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/vendor/jquery-3.6.2.min.5e.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:43	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/owl.carousel.min.5f.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:44	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/jquery.counterup.min.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/jquery.counterup.min.60.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:45	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/waypoints.min.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/waypoints.min.61.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:46	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/wow.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/wow.62.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:46	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/imagesloaded.pkgd.min.63.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:47	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/venobox/venobox.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/venobox/venobox.64.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:48	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/animated-text.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/animated-text.65.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:49	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/venobox/venobox.min.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/venobox/venobox.min.66.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:50	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/isotope.pkgd.min.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/isotope.pkgd.min.67.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:51	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/jquery.meanmenu.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/jquery.meanmenu.68.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:52	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/jquery.scrollUp.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/jquery.scrollUp.69.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:53	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/jquery.barfiller.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/jquery.barfiller.6a.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:53	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/typed.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/typed.6b.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:54	44/44	---M--	302	error ('Found')	text/plain	date:Tue,%2015%20Apr%202025%2007:16:55%20GMT	https://unpkg.com/aos@next/dist/aos.js	C:/My%20Web%20Sites/Ayodele%20Smarth/unpkg.com/aos@next/dist/aos.6c.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:55	13800/13800	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2006%20Apr%202025%2005:41:02%20GMT	https://unpkg.com/aos@3.0.0-beta.6/dist/aos.js	C:/My%20Web%20Sites/Ayodele%20Smarth/unpkg.com/aos@3.0.0-beta.6/dist/aos.js	(from https://mack-html.netlify.app/blog-details)
08:16:55	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/vanilla-tilt.min.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/vanilla-tilt.min.6e.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:56	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/splide.min.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/splide.min.6f.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:57	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1726034983-ssl-df	https://mack-html.netlify.app/assets/js/theme.js	C:/My%20Web%20Sites/Ayodele%20Smarth/mack-html.netlify.app/assets/js/theme.70.delayed	(from https://mack-html.netlify.app/blog-details)
08:16:58	112440/112440	---M--	200	added ('OK')	font/woff2	etag:W/%221b738-OihLBhh3Hynajra+kA6ZQ5JT3OA%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/fonts/bootstrap-icons.woff2?8d200481aa7f02a2d63a331fc782cfaf	C:/My%20Web%20Sites/Ayodele%20Smarth/cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/fonts/bootstrap-iconsd862.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/bootstrap-icons.css)
08:16:59	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/bootstrap-icons.css)
08:16:59	150592/150592	---M--	200	added ('OK')	font/woff	etag:W/%2224c40-p35qLzNfP8tPKTB5SQfIjtfefKE%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/fonts/bootstrap-icons.woff?8d200481aa7f02a2d63a331fc782cfaf	C:/My%20Web%20Sites/Ayodele%20Smarth/cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/fonts/bootstrap-iconsd862.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/bootstrap-icons.css)
